age,dependents,employment_status,employment_years,monthly_income,monthly_expenses,credit_score,existing_loans,existing_emi,loan_amount,loan_term_months,interest_rate,property_value,savings_balance,missed_payments_last_year,bankruptcies,dti_ratio,requested_emi,total_emi_burden,savings_ratio,loan_to_income_ratio,approved
46,1,self_employed,21.5,11940.0,4421.0,682,3,4212.0,271800.0,36,14.5,365900.0,25691.0,4,0,0.723,9355.62,1.1363,0.277,1.897,0
33,1,salaried,6.6,2230.0,1195.0,797,3,664.0,68400.0,48,9.7,0.0,525.0,1,2,0.8336,1724.96,1.0713,0.1664,2.5561,0
28,1,salaried,6.0,4662.0,2534.0,778,1,1046.0,207800.0,36,9.1,429500.0,13186.0,0,0,0.7679,6617.66,1.6439,0.2321,3.7144,1
48,0,retired,3.6,2276.0,923.0,574,0,0.0,33600.0,60,14.0,0.0,21275.0,0,0,0.4055,781.81,0.3435,0.5945,1.2302,1
50,0,self_employed,1.8,2239.0,786.0,662,3,1412.0,69500.0,48,7.8,0.0,6974.0,0,0,0.9817,1690.18,1.3855,0.0183,2.5867,0
29,2,salaried,3.3,2571.0,1141.0,590,1,179.0,106900.0,120,6.9,202600.0,20501.0,3,0,0.5134,1235.7,0.5503,0.4866,3.4649,0
59,3,salaried,4.9,9681.0,3715.0,773,0,0.0,388300.0,120,6.3,627500.0,3054.0,2,0,0.3837,4369.66,0.4514,0.6163,3.3425,1
51,2,salaried,0.7,8767.0,4563.0,808,1,1343.0,373200.0,180,14.9,774100.0,74159.0,0,0,0.6737,5197.72,0.7461,0.3263,3.5474,1
41,1,salaried,4.4,9007.0,5174.0,708,0,0.0,74400.0,120,5.7,0.0,49127.0,0,0,0.5744,814.83,0.0905,0.4256,0.6884,1
54,2,business_owner,12.4,5107.0,1919.0,669,1,326.0,132400.0,84,8.7,190300.0,34508.0,4,0,0.4396,2110.09,0.477,0.5604,2.1604,1
51,2,salaried,23.0,6154.0,3032.0,774,3,3025.0,243100.0,60,8.2,436100.0,32644.0,1,0,0.9842,4952.49,1.2963,0.0158,3.2919,1
45,2,business_owner,12.1,4829.0,3505.0,820,2,1085.0,157000.0,36,9.0,234300.0,691.0,1,0,0.9505,4992.56,1.2586,0.0495,2.7093,1
32,0,self_employed,1.6,4509.0,1998.0,589,0,0.0,246800.0,180,7.7,598100.0,35015.0,0,0,0.4431,2316.01,0.5136,0.5569,4.5612,1
21,2,salaried,1.5,5875.0,4994.0,628,2,3132.0,278400.0,60,11.8,467500.0,910.0,4,0,1.3831,6164.75,1.5824,-0.3831,3.9489,0
42,2,business_owner,3.5,8106.0,3611.0,576,1,1162.0,220400.0,48,10.8,275500.0,15807.0,0,0,0.5888,5674.97,0.8434,0.4112,2.2658,0
60,0,salaried,2.0,3573.0,2371.0,581,0,0.0,145500.0,240,12.2,327900.0,12661.0,0,0,0.6636,1622.41,0.4541,0.3364,3.3935,1
57,0,freelancer,7.3,1500.0,963.0,680,1,185.0,22000.0,24,7.9,0.0,466.0,0,0,0.7653,994.0,0.786,0.2347,1.2222,1
21,0,business_owner,1.0,22742.0,16188.520000000011,599,2,6535.0,301800.0,120,12.2,429500.0,111803.0,0,2,1.1374,4364.92,0.4793,-0.1374,1.1059,0
21,2,retired,4.0,2635.0,1111.0,620,1,693.0,18000.0,120,14.1,0.0,2791.0,2,0,0.6846,280.56,0.3695,0.3154,0.5693,0
62,3,salaried,2.5,5802.0,1628.0,677,3,5050.0,299100.0,360,3.5,548200.0,8273.0,2,0,1.151,1343.09,1.1019,-0.151,4.2959,0
62,1,salaried,5.9,2589.0,1503.0,658,0,0.0,49300.0,12,9.1,0.0,4402.0,2,2,0.5805,4313.64,1.6661,0.4195,1.5868,0
41,1,self_employed,10.1,4939.0,1727.0,845,1,945.0,265100.0,48,11.8,379700.0,23400.0,0,0,0.541,6955.1,1.5995,0.459,4.4729,1
35,4,salaried,15.9,10438.0,5359.0,670,0,0.0,111100.0,60,6.9,176400.0,52273.0,0,1,0.5134,2194.68,0.2103,0.4866,0.887,1
37,0,self_employed,20.4,4088.0,2324.0,742,0,0.0,38500.0,24,9.8,0.0,8159.0,0,0,0.5685,1773.03,0.4337,0.4315,0.7848,1
42,0,salaried,3.1,8920.0,3608.0,683,0,0.0,155600.0,36,10.0,273200.0,26798.0,0,0,0.4045,5020.77,0.5629,0.5955,1.4537,1
58,1,self_employed,12.1,3953.0,2235.0,734,0,0.0,192600.0,180,9.0,373100.0,25426.0,0,0,0.5654,1953.48,0.4942,0.4346,4.0602,1
55,3,salaried,5.9,7728.0,6569.0,702,0,0.0,218900.0,180,10.9,505900.0,2686.0,1,0,0.85,2474.28,0.3202,0.15,2.3605,1
36,2,business_owner,7.6,25137.0,10157.0,569,0,0.0,500000.0,24,11.5,760000.0,175902.26,0,0,0.4041,23420.16,0.9317,0.5959,1.6576,0
28,1,freelancer,11.9,4365.0,1741.0,723,3,3036.0,176700.0,240,7.7,213800.0,21120.0,0,0,1.0944,1445.17,1.0266,-0.0944,3.3734,1
37,5,salaried,1.3,4418.0,3457.0,568,0,0.0,210100.0,120,8.8,410700.0,24295.0,0,0,0.7825,2638.77,0.5973,0.2175,3.963,0
37,3,business_owner,18.2,9592.0,5892.0,608,1,845.0,298200.0,120,9.6,744200.0,16249.0,0,0,0.7024,3874.98,0.4921,0.2976,2.5907,1
46,0,salaried,5.3,8524.0,2977.0,557,4,10068.0,476600.0,24,11.2,1077100.0,44333.0,3,0,1.5,22257.58,2.0,-0.5,4.6594,0
33,3,salaried,3.0,5482.0,2877.0,739,1,1297.0,35500.0,180,8.9,0.0,2251.0,0,0,0.7614,357.96,0.3019,0.2386,0.5396,1
37,0,salaried,3.0,7547.0,2404.0,797,2,4487.0,391000.0,24,9.3,830200.0,2412.0,0,0,0.9131,17916.6,2.0,0.0869,4.3174,1
58,2,business_owner,8.8,7560.0,3191.0,716,1,1349.0,162200.0,48,8.2,323100.0,11437.0,0,0,0.6005,3975.02,0.7042,0.3995,1.7879,1
37,0,salaried,7.3,12921.0,5659.0,671,2,5900.0,500000.0,36,10.0,1170800.0,37082.0,1,0,0.8946,16133.59,1.7053,0.1054,3.2247,0
34,2,salaried,8.3,6974.0,4875.0,850,1,2014.0,408400.0,60,7.8,875900.0,15475.0,4,0,0.9878,8241.84,1.4706,0.0122,4.88,1
26,1,retired,2.3,3377.0,2357.0,718,1,821.0,139700.0,120,8.7,255500.0,10724.0,0,0,0.9411,1747.06,0.7605,0.0589,3.4473,1
55,4,salaried,1.6,4447.0,3606.0,631,0,0.0,113100.0,36,10.3,167300.0,316.0,0,0,0.8109,3665.37,0.8242,0.1891,2.1194,0
34,1,retired,8.2,1500.0,997.0,709,1,368.0,17899.0,24,12.3,0.0,2083.0,0,0,0.91,580.73,0.6325,0.09,0.6833,1
28,2,salaried,2.6,3217.0,2218.0,724,3,1393.0,97100.0,360,11.2,0.0,6961.0,3,0,1.1225,939.41,0.725,-0.1225,2.5153,0
35,1,business_owner,2.0,7290.0,4939.0,780,1,866.0,329300.0,120,5.0,609500.0,6163.0,5,0,0.7963,3492.74,0.5979,0.2037,3.7643,1
47,4,freelancer,1.9,8322.0,6671.0,681,0,0.0,324600.0,120,9.1,724700.0,8427.0,0,0,0.8016,4129.48,0.4962,0.1984,3.2504,1
33,3,business_owner,1.5,2786.0,1251.0,669,0,0.0,161500.0,48,4.9,260700.0,4182.0,0,0,0.449,3711.92,1.3323,0.551,4.8307,1
51,0,retired,3.8,2356.0,2003.0,753,1,162.0,119400.0,48,6.5,178600.0,8038.0,3,0,0.9189,2831.57,1.2706,0.0811,4.2233,0
55,4,business_owner,2.3,8558.0,5722.0,827,1,811.0,100900.0,24,8.4,186900.0,45253.0,2,0,0.7634,4581.86,0.6302,0.2366,0.9825,1
26,1,salaried,14.0,3759.0,2311.0,682,1,324.0,72300.0,48,11.4,0.0,1183.0,2,0,0.701,1882.71,0.587,0.299,1.6028,1
25,2,business_owner,7.5,12834.0,4830.0,675,1,2708.0,500000.0,180,3.5,815100.0,5693.0,2,0,0.5873,3574.41,0.4895,0.4127,3.2466,1
42,3,freelancer,8.7,3774.0,2262.0,696,1,784.0,44500.0,36,7.5,0.0,2566.0,0,0,0.8071,1384.23,0.5745,0.1929,0.9826,1
43,0,salaried,3.6,13182.0,5381.0,713,1,3476.0,500000.0,48,15.5,871500.0,40827.0,1,0,0.6719,14042.43,1.329,0.3281,3.1609,1
45,5,retired,6.0,2580.0,1333.0,651,4,1252.0,43600.0,84,6.5,0.0,6481.0,0,0,1.0019,647.44,0.7362,-0.0019,1.4083,0
54,1,self_employed,4.7,12043.0,7576.0,657,1,1505.0,268800.0,240,7.9,526600.0,47071.0,0,0,0.754,2231.65,0.3103,0.246,1.86,1
46,0,salaried,1.6,1918.0,1285.0,714,2,703.0,46700.0,84,11.5,0.0,10835.0,0,0,1.0365,811.95,0.7899,-0.0365,2.029,1
25,3,salaried,0.8,2607.0,660.0,626,1,247.0,123100.0,24,13.0,155700.0,17422.0,0,0,0.3479,5852.4,2.0,0.6521,3.9349,1
46,2,self_employed,7.4,3294.0,2800.0,616,2,1966.0,127700.0,120,9.4,300800.0,15770.0,0,1,1.4469,1645.42,1.0964,-0.4469,3.2306,0
40,0,self_employed,1.3,3776.0,2887.0,643,3,1299.0,142400.0,84,11.3,179200.0,956.0,1,0,1.1086,2460.75,0.9957,-0.1086,3.1427,0
26,0,self_employed,0.9,5978.0,3387.0,676,3,5044.0,119700.0,180,5.1,257200.0,62438.0,1,0,1.4103,952.83,1.0031,-0.4103,1.6686,0
26,2,salaried,4.0,5801.0,2568.0,785,1,768.0,72200.0,48,12.7,0.0,1275.0,1,0,0.5751,1926.21,0.4644,0.4249,1.0372,1
38,0,self_employed,8.5,5358.0,2265.0,719,3,879.0,107100.0,240,10.5,250200.0,17334.0,3,0,0.5868,1069.26,0.3636,0.4132,1.6657,1
24,4,business_owner,9.3,26076.0,16188.520000000011,788,3,9279.0,500000.0,84,12.1,1168100.0,20930.0,1,0,1.0618,8853.13,0.6954,-0.0618,1.5979,1
37,3,salaried,12.9,6068.0,4032.0,585,1,471.0,199900.0,36,10.0,259200.0,16056.0,0,1,0.7421,6450.21,1.1406,0.2579,2.7453,0
34,1,self_employed,1.8,3143.0,1753.0,710,1,179.0,21000.0,120,8.1,0.0,6272.0,1,0,0.6147,255.9,0.1384,0.3853,0.5568,1
34,1,salaried,26.0,3161.0,1347.0,656,0,0.0,122000.0,48,8.1,153200.0,36506.0,3,0,0.4261,2984.11,0.944,0.5739,3.2163,1
33,2,salaried,9.1,4714.0,2647.0,657,0,0.0,279500.0,36,12.9,389800.0,11611.0,0,0,0.5615,9404.0,1.9949,0.4385,4.941,1
27,1,self_employed,1.5,9533.0,2676.0,780,1,1763.0,500000.0,48,11.1,963400.0,17621.0,1,0,0.4656,12947.06,1.5431,0.5344,4.3708,1
64,3,salaried,11.5,9670.0,2925.0,679,3,6917.0,266400.0,360,10.0,410900.0,23874.0,1,0,1.0178,2337.85,0.9571,-0.0178,2.2958,1
35,5,freelancer,4.6,1500.0,574.99,560,2,382.0,44100.0,84,9.6,0.0,7297.0,2,0,0.598,723.03,0.7367,0.402,2.45,0
39,2,freelancer,0.9,3047.0,2590.0,689,0,0.0,178400.0,48,14.0,226200.0,3115.0,0,0,0.85,4875.04,1.5999,0.15,4.8791,0
63,1,salaried,1.3,4479.0,3210.0,626,2,1371.0,45000.0,48,6.1,0.0,6029.0,4,0,1.0228,1058.89,0.5425,-0.0228,0.8372,0
64,0,salaried,3.9,7852.0,4146.0,742,2,3984.0,190600.0,60,8.4,466300.0,8260.0,3,0,1.0354,3901.27,1.0042,-0.0354,2.0228,0
55,2,business_owner,5.0,23422.0,10373.0,652,1,5512.0,500000.0,180,8.3,623200.0,167448.0,0,0,0.6782,4865.26,0.4431,0.3218,1.779,1
37,2,salaried,18.2,3264.0,1512.0,838,3,745.0,74600.0,36,13.0,0.0,6406.0,0,0,0.6915,2513.57,0.9983,0.3085,1.9046,1
55,2,self_employed,2.0,3746.0,3153.0,753,1,694.0,34300.0,48,10.5,0.0,9435.0,3,0,1.027,878.2,0.4197,-0.027,0.763,1
39,0,retired,4.4,2522.0,1344.0,537,1,373.0,27600.0,24,7.4,0.0,904.0,2,0,0.6808,1240.73,0.6399,0.3192,0.912,0
40,4,business_owner,2.0,10177.0,8184.0,679,3,4409.0,400600.0,48,13.1,589800.0,134762.0,0,0,1.2374,10766.99,1.4912,-0.2374,3.2803,0
56,1,self_employed,5.4,15238.0,7320.0,710,0,0.0,500000.0,12,13.6,610900.0,13722.0,1,0,0.4804,44799.51,2.0,0.5196,2.7344,1
55,3,salaried,14.9,8097.0,3151.0,799,1,545.0,109400.0,60,8.7,262000.0,32160.0,3,0,0.4565,2255.07,0.3458,0.5435,1.1259,1
52,3,salaried,5.5,8868.0,4202.0,733,3,5770.0,386300.0,24,11.3,761200.0,50623.0,0,0,1.1245,18058.46,2.0,-0.1245,3.6301,0
64,2,salaried,4.8,8124.0,2770.0,620,0,0.0,364000.0,120,13.7,718700.0,40404.0,0,0,0.341,5586.23,0.6876,0.659,3.7338,1
60,1,freelancer,8.8,4917.0,2514.0,743,1,1037.0,219500.0,120,13.6,275500.0,27179.0,2,0,0.7222,3355.51,0.8933,0.2778,3.7201,1
44,2,salaried,1.5,3697.0,2282.0,603,4,2875.0,205600.0,240,10.0,489500.0,13473.0,0,0,1.3949,1984.08,1.3143,-0.3949,4.6344,0
37,0,business_owner,14.7,5030.0,2521.0,637,0,0.0,176700.0,36,6.0,250900.0,10506.0,3,0,0.5012,5375.56,1.0687,0.4988,2.9274,0
27,3,self_employed,5.7,3380.0,2873.0,749,1,389.0,126100.0,36,13.0,288500.0,11105.0,0,0,0.9651,4248.81,1.3721,0.0349,3.109,1
63,0,salaried,7.5,5258.0,3138.0,748,3,2297.0,115800.0,36,6.3,227700.0,3875.0,1,0,1.0337,3538.62,1.1099,-0.0337,1.8353,1
21,1,salaried,10.8,7808.0,5924.0,814,1,404.0,95700.0,60,18.6,0.0,12681.0,0,0,0.8105,2461.5,0.367,0.1895,1.0214,1
55,0,self_employed,6.5,2808.0,1823.0,737,1,375.0,56200.0,48,8.8,0.0,21571.0,1,0,0.7828,1393.21,0.6297,0.2172,1.6679,1
52,3,salaried,6.7,3428.0,2540.0,701,0,0.0,90200.0,240,11.8,0.0,1751.0,0,0,0.741,980.63,0.2861,0.259,2.1927,1
56,2,freelancer,8.3,3930.0,3340.0,745,3,918.0,96200.0,48,11.7,0.0,2288.0,2,0,1.0835,2519.17,0.8746,-0.0835,2.0399,1
33,2,business_owner,0.8,15631.0,5755.0,625,0,0.0,500000.0,360,9.5,1238700.0,7098.0,0,0,0.3682,4204.27,0.269,0.6318,2.6656,1
26,2,retired,3.4,2030.0,1665.0,623,1,173.0,92700.0,120,9.0,0.0,12299.0,0,0,0.9054,1174.28,0.6637,0.0946,3.8054,0
34,3,freelancer,20.3,1500.0,574.99,652,1,293.0,34100.0,12,12.3,0.0,6913.0,1,0,0.4453,3034.53,2.0,0.5547,1.8944,1
57,0,business_owner,2.3,1919.0,858.0,688,1,131.0,113000.0,48,14.7,227300.0,6387.0,0,0,0.5154,3127.72,1.6981,0.4846,4.9071,1
35,2,self_employed,5.2,7744.0,3351.0,668,4,8911.0,51600.0,60,9.6,0.0,2927.0,1,0,1.5,1086.22,1.291,-0.5,0.5553,0
24,2,self_employed,1.7,9140.0,5168.0,788,0,0.0,417200.0,48,10.9,680100.0,32197.0,0,0,0.5654,10762.5,1.1775,0.4346,3.8038,1
60,0,freelancer,2.8,1504.0,1017.0,600,0,0.0,17899.0,84,13.6,0.0,3889.0,2,0,0.6762,175.94,0.117,0.3238,0.5264,1
36,0,salaried,8.1,6191.0,4249.0,636,1,633.0,214300.0,36,5.0,488300.0,6449.0,0,0,0.7886,6422.76,1.1397,0.2114,2.8846,1
48,1,salaried,6.7,6498.0,2851.0,655,3,4149.0,386800.0,60,9.9,966100.0,3507.0,2,0,1.0773,8199.34,1.9003,-0.0773,4.9605,0
36,0,freelancer,3.7,4781.0,2758.0,722,0,0.0,95000.0,48,10.1,0.0,3009.0,1,0,0.5769,2414.01,0.5049,0.4231,1.6559,1
24,1,retired,17.2,2490.0,1507.0,748,0,0.0,134100.0,84,11.9,207300.0,2791.0,0,0,0.6052,2360.07,0.9478,0.3948,4.488,1
46,0,self_employed,9.5,4869.0,3076.0,646,1,431.0,291700.0,180,12.1,488900.0,20592.0,0,0,0.7203,3519.68,0.8114,0.2797,4.9925,0
48,2,self_employed,2.4,27151.170000000006,16188.520000000011,582,2,15000.0,500000.0,24,11.3,843000.0,101080.0,1,0,0.9201,23373.62,0.9646,0.0799,1.0474,0
52,0,self_employed,4.3,2939.0,1209.0,721,3,2516.0,88800.0,60,8.5,0.0,7638.0,1,0,1.2674,1821.87,1.476,-0.2674,2.5179,0
22,1,self_employed,13.1,7065.0,4279.0,584,1,2050.0,391600.0,60,13.5,754600.0,10794.0,1,0,0.8958,9010.66,1.5656,0.1042,4.619,0
51,4,salaried,0.6,5133.0,3108.0,755,1,935.0,253600.0,84,17.8,310400.0,2160.0,3,0,0.7876,5300.44,1.2148,0.2124,4.1172,1
23,2,retired,5.7,1854.0,1576.0,535,1,409.0,55500.0,120,4.8,0.0,3869.0,1,0,1.0707,583.25,0.5352,-0.0707,2.4946,0
28,1,self_employed,2.1,22959.0,16188.520000000011,632,0,0.0,500000.0,60,8.1,1017600.0,75489.0,0,1,0.85,10162.14,0.4426,0.15,1.8148,0
44,2,salaried,0.9,2849.0,1220.0,641,1,559.0,49200.0,84,11.2,0.0,6160.0,0,0,0.6244,847.61,0.4937,0.3756,1.4391,0
35,0,freelancer,15.1,9640.0,5897.0,774,1,486.0,242100.0,36,16.4,421000.0,43382.0,0,0,0.6621,8559.41,0.9383,0.3379,2.0928,1
63,0,salaried,10.7,2180.0,1024.0,692,0,0.0,79800.0,36,3.5,0.0,15552.0,0,0,0.4697,2338.31,1.0726,0.5303,3.0505,1
51,0,freelancer,1.7,7232.0,6090.0,705,0,0.0,199800.0,84,9.6,348600.0,30031.0,3,1,0.8421,3275.77,0.453,0.1579,2.3023,0
29,5,self_employed,11.4,4295.0,2186.0,597,0,0.0,88800.0,180,13.0,0.0,9792.0,3,0,0.509,1123.54,0.2616,0.491,1.7229,0
59,3,freelancer,1.4,2074.0,1368.0,497,1,188.0,76800.0,360,12.7,0.0,1606.0,2,0,0.7502,831.59,0.4916,0.2498,3.0858,0
22,3,salaried,4.4,6199.0,4748.0,735,0,0.0,346400.0,120,13.6,659200.0,97091.0,0,0,0.7659,5295.43,0.8542,0.2341,4.6567,1
28,5,salaried,8.3,3789.0,3203.0,693,4,4207.0,82700.0,48,3.9,0.0,7071.0,4,0,1.5,1863.59,1.6022,-0.5,1.8189,0
27,4,salaried,5.1,4000.0,3141.0,636,2,1712.0,239100.0,84,9.8,331500.0,16892.0,2,0,1.2132,3944.68,1.4142,-0.2132,4.9812,0
64,3,freelancer,11.9,2828.0,1574.0,741,2,1656.0,160700.0,120,6.4,217400.0,12414.0,3,0,1.1421,1816.55,1.2279,-0.1421,4.7354,0
59,2,salaried,6.3,5328.0,3144.0,811,0,0.0,266800.0,48,8.6,654800.0,10763.0,1,0,0.5901,6588.77,1.2366,0.4099,4.1729,1
62,1,salaried,3.9,4288.0,1787.0,793,0,0.0,182800.0,120,17.0,256800.0,36330.0,0,1,0.4167,3177.02,0.7409,0.5833,3.5525,1
36,0,retired,16.1,2192.0,1588.0,665,2,310.0,32300.0,36,11.7,0.0,1988.0,0,0,0.8659,1068.2,0.6287,0.1341,1.228,1
55,2,salaried,0.7,4374.0,2105.0,850,4,2799.0,160900.0,84,10.0,251300.0,50999.0,1,0,1.1212,2671.13,1.2506,-0.1212,3.0655,1
50,2,business_owner,4.5,3275.0,1545.0,553,3,2832.0,50800.0,36,7.0,0.0,7213.0,0,0,1.3365,1568.56,1.3437,-0.3365,1.2926,0
30,5,business_owner,7.0,11758.0,7919.0,764,2,2362.0,500000.0,60,7.3,1174400.0,171026.0,5,0,0.8744,9971.52,1.0489,0.1256,3.5437,0
58,1,business_owner,11.3,16066.0,11138.0,686,3,7339.0,500000.0,12,5.6,1170200.0,18963.0,0,0,1.1501,42941.34,2.0,-0.1501,2.5935,1
38,2,business_owner,5.2,5128.0,1930.0,626,0,0.0,100300.0,48,9.8,122300.0,60466.0,1,0,0.3764,2534.24,0.4942,0.6236,1.6299,1
25,2,self_employed,13.5,8364.0,4637.0,699,1,1137.0,85600.0,120,12.2,0.0,22981.0,1,0,0.6903,1238.03,0.284,0.3097,0.8529,1
49,0,freelancer,3.8,2112.0,574.99,783,1,430.0,97800.0,240,10.7,0.0,3872.0,0,0,0.4536,989.59,0.6722,0.5464,3.8589,1
59,2,self_employed,2.8,7431.0,3823.0,473,4,5090.0,260700.0,240,8.3,585100.0,24909.0,0,0,1.1994,2229.52,0.985,-0.1994,2.9236,0
54,2,salaried,22.4,7688.0,2235.0,806,1,1010.0,362300.0,36,5.8,835000.0,19545.0,3,0,0.4221,10989.07,1.5608,0.5779,3.9271,1
63,1,salaried,7.1,4541.0,3611.0,659,0,0.0,114200.0,48,8.6,268500.0,1121.0,0,0,0.7952,2820.23,0.6211,0.2048,2.0957,1
43,2,salaried,3.8,3975.0,1514.0,717,2,1351.0,98800.0,84,11.9,0.0,4315.0,5,0,0.7208,1738.81,0.7773,0.2792,2.0713,0
25,0,salaried,13.1,4039.0,1756.0,850,0,0.0,218100.0,24,5.0,383800.0,6421.0,0,0,0.4348,9568.35,2.0,0.5652,4.4999,1
50,1,freelancer,7.4,2235.0,1784.0,605,0,0.0,60100.0,24,9.3,0.0,5911.0,0,0,0.7982,2753.93,1.2322,0.2018,2.2409,0
26,2,retired,6.6,1604.0,827.0,726,0,0.0,19600.0,48,10.2,0.0,16473.0,3,0,0.5156,498.99,0.3111,0.4844,1.0183,1
64,1,business_owner,8.3,27151.170000000006,13805.0,627,3,8554.0,199400.0,24,9.6,317400.0,5197.0,0,1,0.8179,9164.53,0.6481,0.1821,0.6078,0
24,1,salaried,8.5,3454.0,1741.0,551,1,440.0,49300.0,240,10.0,0.0,747.0,2,0,0.6314,475.76,0.2651,0.3686,1.1894,1
49,0,salaried,4.6,7744.0,3973.0,850,2,1026.0,276700.0,120,8.9,447900.0,15941.0,0,1,0.6455,3490.16,0.5832,0.3545,2.9776,1
43,0,freelancer,3.8,4649.0,1946.0,767,0,0.0,129300.0,84,8.2,201200.0,23512.0,0,0,0.4186,2028.21,0.4363,0.5814,2.3177,1
26,1,salaried,14.9,3045.0,1822.0,683,0,0.0,153500.0,36,9.5,196700.0,17903.0,0,0,0.5984,4917.06,1.6148,0.4016,4.2009,1
52,1,business_owner,4.6,11691.0,8102.0,669,3,2168.0,257300.0,360,3.5,579900.0,4558.0,0,0,0.8785,1155.39,0.2843,0.1215,1.834,1
62,2,freelancer,2.0,7067.0,3141.0,636,2,2818.0,68700.0,36,8.5,0.0,17491.0,0,0,0.8432,2168.69,0.7056,0.1568,0.8101,0
38,3,self_employed,4.9,6772.0,3301.0,600,1,818.0,41700.0,36,15.2,0.0,4537.0,0,0,0.6082,1449.63,0.3349,0.3918,0.5131,1
35,0,salaried,0.7,10305.0,4144.0,629,1,2155.0,373500.0,36,6.3,725200.0,47520.0,0,0,0.6113,11413.43,1.3167,0.3887,3.0204,0
60,0,salaried,8.2,1500.0,1134.0,703,1,150.0,41400.0,36,9.0,0.0,9612.0,0,0,0.856,1316.51,0.9777,0.144,2.3,1
52,1,salaried,1.3,2706.0,676.0,801,0,0.0,55900.0,48,10.2,0.0,172.99,3,0,0.2498,1423.14,0.5259,0.7502,1.7215,1
29,1,self_employed,1.2,15820.0,3955.0,601,3,2476.0,500000.0,24,9.3,1237300.0,53294.0,2,0,0.4065,22911.26,1.6048,0.5935,2.6338,0
57,2,retired,18.1,2986.0,1199.0,745,0,0.0,83700.0,36,8.4,0.0,1169.0,0,0,0.4015,2638.33,0.8836,0.5985,2.3359,1
30,3,salaried,9.4,8317.0,4850.0,732,3,6229.0,187400.0,60,9.1,260200.0,22365.0,0,0,1.3321,3899.22,1.2178,-0.3321,1.8777,1
40,3,salaried,3.7,5118.0,1414.0,671,1,528.0,260000.0,360,9.6,481100.0,10094.0,1,0,0.3794,2205.22,0.534,0.6206,4.2334,1
26,0,self_employed,2.1,5954.0,2506.0,639,2,683.0,286100.0,24,7.0,671700.0,21821.0,0,0,0.5356,12809.43,2.0,0.4644,4.0043,0
23,4,salaried,11.6,8511.0,3756.0,739,2,1842.0,121400.0,24,9.6,199400.0,18467.0,0,0,0.6577,5579.61,0.872,0.3423,1.1887,1
62,0,business_owner,21.3,2324.0,1376.0,764,0,0.0,92800.0,180,8.5,0.0,26193.0,3,1,0.5921,913.84,0.3932,0.4079,3.3276,1
31,2,salaried,4.8,3224.0,2505.0,526,0,0.0,171700.0,240,4.9,354500.0,9212.0,0,1,0.777,1123.68,0.3485,0.223,4.4381,0
63,2,retired,5.7,6631.0,2014.0,640,2,1827.0,132500.0,120,10.5,317600.0,64080.0,0,0,0.5792,1787.89,0.5452,0.4208,1.6652,1
37,2,business_owner,2.2,26175.0,13731.0,651,0,0.0,500000.0,12,9.0,846600.0,7914.0,0,0,0.5246,43725.74,1.6705,0.4754,1.5918,1
52,1,business_owner,5.8,8597.0,4646.0,648,1,1010.0,456000.0,84,8.9,1133200.0,59231.0,0,1,0.6579,7313.5,0.9682,0.3421,4.4201,0
24,1,salaried,3.6,4547.0,2366.0,850,1,274.0,192700.0,84,7.0,275300.0,10056.0,4,0,0.5806,2908.36,0.6999,0.4194,3.5316,1
24,2,salaried,11.7,6401.0,2964.0,675,1,1859.0,239300.0,48,6.2,509700.0,50154.0,0,0,0.7535,5641.94,1.1718,0.2465,3.1154,0
37,0,business_owner,3.3,14230.0,4459.0,756,2,1874.0,89900.0,120,13.5,0.0,165536.0,3,0,0.445,1368.95,0.2279,0.555,0.5265,1
61,0,business_owner,6.8,4722.0,1805.0,656,1,563.0,151900.0,84,9.2,199200.0,4910.0,0,0,0.5015,2459.38,0.6401,0.4985,2.6807,1
39,2,freelancer,1.9,2665.0,1571.0,712,0,0.0,147600.0,60,13.2,301300.0,3486.0,0,0,0.5895,3373.48,1.2658,0.4105,4.6154,0
25,1,salaried,1.1,8847.0,5786.0,733,1,1630.0,180900.0,36,10.9,282400.0,31776.0,0,0,0.8383,5913.87,0.8527,0.1617,1.704,1
52,2,salaried,0.7,4686.0,2245.0,679,4,3883.0,113300.0,12,9.9,240000.0,4847.0,4,0,1.3077,9955.6,2.0,-0.3077,2.0149,0
42,0,retired,3.7,3559.0,2258.0,834,1,507.0,163400.0,84,12.9,215000.0,51259.0,0,0,0.7769,2963.69,0.9752,0.2231,3.826,1
26,3,salaried,1.6,1917.0,1625.0,710,2,245.0,102400.0,84,10.5,191900.0,7081.0,0,0,0.9755,1726.53,1.0284,0.0245,4.4514,1
55,0,salaried,30.7,6801.0,5590.0,734,4,1924.0,171800.0,180,11.5,298300.0,24523.0,4,0,1.1048,2006.95,0.578,-0.1048,2.1051,1
42,4,salaried,10.1,6972.0,2529.0,655,2,4091.0,413500.0,24,10.7,812500.0,40832.0,2,0,0.9495,19214.8,2.0,0.0505,4.9424,0
21,1,freelancer,7.6,8643.0,6857.0,710,0,0.0,90800.0,60,8.4,0.0,78297.0,0,0,0.7934,1858.53,0.215,0.2066,0.8755,1
40,2,salaried,10.3,7665.0,3741.0,797,1,1221.0,202500.0,36,17.1,404600.0,9787.0,2,0,0.6474,7229.76,1.1025,0.3526,2.2016,1
